TIPO_DE_ELECCIÓN:,PRESIDENTE Y VICEPRESIDENTE
25 junio 2023 20:54 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
24585,2314,9.4122,2311,9.4000,3,890962,476417,53.4722

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,UNE,AZUL,VALOR UNIONISTA,CABAL,TODOS,VAMOS,PHG,PR,PIN,ELEFANTE,VICTORIA,SEMILLA,FCN-NACION,PPN,UR,URNG-MAIZ WINAQ,CREO,BIEN,VIVA,MI FAMILIA,CAMBIO,VOS,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,PRES-VOTAR,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
10069,"Totonicapán",8,"San Francisco El Alto",3,1303,380,20,2,12,46,0,11,1,0,1,0,16,1,2,4,0,9,0,5,19,0,0,6,155,38,49,242,0,242,--,380,138,380,155,242,242,Algún campo sin dato,1,39d9ac2046524996701c924397ccec4cae050bd264188b55980f5d35b3545865,25/06/2023 20:13:36,ESCANER
10070,"Totonicapán",8,"San Francisco El Alto",3,1303,380,18,1,10,54,2,16,2,0,0,1,10,5,3,3,3,11,3,3,9,0,0,2,156,28,48,232,0,232,--,380,148,232,156,232,232,Algún campo sin dato,1,2c110c8b2e38f1095115dac0d9758a8ec660996cb6ac7f0c380b17ebc1212094,25/06/2023 20:49:26,ESCANER
10071,"Totonicapán",8,"San Francisco El Alto",3,1303,380,30,2,5,32,2,13,0,2,1,1,14,3,2,4,0,14,2,4,12,1,3,10,157,38,28,223,0,223,--,380,157,223,157,223,223,Algún campo sin dato,1,16200dbc18f797da87bebd78944b83c32bf32cebfc87132310cbc7d2fae8d1aa,25/06/2023 20:44:00,ESCANER
10072,"Totonicapán",8,"San Francisco El Alto",3,1303,380,14,2,4,34,2,22,1,0,0,1,17,4,1,2,0,14,1,2,12,1,0,5,139,38,25,202,0,202,--,380,178,202,139,202,202,Algún campo sin dato,1,e350bd75aab0b741671cb595f33ad59220db9a4330218811b4ab5140afdff7eb,25/06/2023 20:19:05,ESCANER
10073,"Totonicapán",8,"San Francisco El Alto",3,1303,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10074,"Totonicapán",8,"San Francisco El Alto",3,1303,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10075,"Totonicapán",8,"San Francisco El Alto",3,1303,283,8,0,6,23,0,4,0,1,0,0,9,10,1,1,0,5,0,3,13,0,0,8,92,20,5,117,0,117,0,283,166,117,92,117,117,,1,4fea15b78849a2405d88392eddd324cc468cabf2c81575e646e027664c0b083e,25/06/2023 20:01:42,ESCANER
10076,"Totonicapán",8,"San Francisco El Alto",3,1303,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10077,"Totonicapán",8,"San Francisco El Alto",3,1304,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10078,"Totonicapán",8,"San Francisco El Alto",3,1304,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10079,"Totonicapán",8,"San Francisco El Alto",3,1304,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10080,"Totonicapán",8,"San Francisco El Alto",3,1304,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10081,"Totonicapán",8,"San Francisco El Alto",3,1304,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10082,"Totonicapán",8,"San Francisco El Alto",3,1304,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10083,"Totonicapán",8,"San Francisco El Alto",3,1304,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10084,"Totonicapán",8,"San Francisco El Alto",3,1304,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10085,"Totonicapán",8,"San Francisco El Alto",3,1305,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10086,"Totonicapán",8,"San Francisco El Alto",3,1305,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10087,"Totonicapán",8,"San Francisco El Alto",3,1305,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10088,"Totonicapán",8,"San Francisco El Alto",3,1305,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10089,"Totonicapán",8,"San Francisco El Alto",3,1305,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10090,"Totonicapán",8,"San Francisco El Alto",3,1305,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10091,"Totonicapán",8,"San Francisco El Alto",3,1305,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10092,"Totonicapán",8,"San Francisco El Alto",3,1306,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10093,"Totonicapán",8,"San Francisco El Alto",3,1306,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10094,"Totonicapán",8,"San Francisco El Alto",3,1306,397,4,1,1,4,0,4,1,0,0,0,1,4,0,0,1,1,0,1,1,0,0,1,25,7,4,36,0,36,--,397,361,36,25,36,36,Algún campo sin dato,1,8bddec5a119faab6d7a2311fddfa1eb5f50ab4c6fc1965f7d003948dd7104338,25/06/2023 20:16:16,ESCANER
10095,"Totonicapán",8,"San Andrés Xecul",4,1307,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10096,"Totonicapán",8,"San Andrés Xecul",4,1307,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10097,"Totonicapán",8,"San Andrés Xecul",4,1307,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10098,"Totonicapán",8,"San Andrés Xecul",4,1307,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10099,"Totonicapán",8,"San Andrés Xecul",4,1307,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10100,"Totonicapán",8,"San Andrés Xecul",4,1308,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10101,"Totonicapán",8,"San Andrés Xecul",4,1308,400,44,1,7,10,5,8,2,0,0,1,15,33,1,6,2,9,0,7,23,0,0,22,196,36,19,251,0,251,--,400,149,251,196,251,251,Algún campo sin dato,1,602789e80cf3a5d92fbbacc67d004a3eefa270716440262d6ff2df7cc1864f92,25/06/2023 20:02:49,ESCANER
10102,"Totonicapán",8,"San Andrés Xecul",4,1308,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10103,"Totonicapán",8,"San Andrés Xecul",4,1308,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10104,"Totonicapán",8,"San Andrés Xecul",4,1308,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10105,"Totonicapán",8,"San Andrés Xecul",4,1309,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10106,"Totonicapán",8,"San Andrés Xecul",4,1309,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10107,"Totonicapán",8,"San Andrés Xecul",4,1310,400,27,4,56,7,3,28,2,2,0,0,6,22,0,2,3,5,0,20,33,4,1,14,239,48,25,312,0,312,--,400,88,312,239,312,312,Algún campo sin dato,1,10b180eb9bcc6d3c8eb90f23139a24e01d943a64e72e44e5555adc4e16f3437a,25/06/2023 20:09:49,ESCANER
10108,"Totonicapán",8,"San Andrés Xecul",4,1310,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10109,"Totonicapán",8,"San Andrés Xecul",4,1310,400,26,1,50,5,7,28,2,1,0,0,4,18,2,4,4,3,3,18,39,1,0,10,226,72,28,326,0,326,--,400,74,326,226,326,326,Algún campo sin dato,1,b0b2ea7d14246f81cacfd607fbd9225e558076934cf7557732d2b2b3e7163edc,25/06/2023 20:53:05,ESCANER
10110,"Totonicapán",8,"San Andrés Xecul",4,1310,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10111,"Totonicapán",8,"San Andrés Xecul",4,1311,400,18,0,30,7,4,18,1,2,0,0,5,25,2,0,3,3,2,11,45,0,1,9,186,50,21,257,0,257,--,400,143,257,186,257,257,Algún campo sin dato,1,d55d60db4fa4c1daeaa64c05f41229e0a3bde38dbffb7bce71d573908babab67,25/06/2023 20:49:01,ESCANER
10112,"Totonicapán",8,"San Andrés Xecul",4,1311,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10113,"Totonicapán",8,"San Andrés Xecul",4,1311,362,22,0,35,4,16,22,1,0,0,0,5,33,2,0,3,5,2,14,41,1,0,8,214,43,10,267,0,267,--,366,99,267,214,267,267,Algún campo sin dato,1,1449698d957a852a118fc51c1bdcaedfba005740317064c99ac70381418be0c3,25/06/2023 20:20:45,ESCANER
10114,"Totonicapán",8,"San Andrés Xecul",4,1311,362,17,1,38,3,6,20,0,0,0,0,6,24,5,2,1,1,0,12,31,0,0,8,175,44,16,235,0,235,--,361,126,235,175,235,235,Algún campo sin dato,1,c2256b70e7459f70f960167d9eb23abab1a263fa750445937185f0b4564cef13,25/06/2023 20:37:29,ESCANER
10115,"Totonicapán",8,"San Andrés Xecul",4,1312,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10116,"Totonicapán",8,"San Andrés Xecul",4,1312,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10117,"Totonicapán",8,"San Andrés Xecul",4,1312,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10118,"Totonicapán",8,"San Andrés Xecul",4,1312,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10119,"Totonicapán",8,"San Andrés Xecul",4,1312,380,36,1,5,18,11,17,0,1,0,0,12,14,0,0,1,6,0,9,47,2,0,13,193,73,17,283,0,283,--,381,98,283,193,283,283,Algún campo sin dato,1,5a44d49f4957358f43b9a2db1ce3299f6ae75e2948cf1aef56b3488aad6f4068,25/06/2023 20:51:25,ESCANER
10120,"Totonicapán",8,"San Andrés Xecul",4,1313,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10121,"Totonicapán",8,"San Andrés Xecul",4,1313,380,25,0,5,24,6,17,1,0,1,0,9,14,1,6,1,3,0,5,44,3,1,4,170,86,19,275,0,275,--,380,105,275,170,275,275,Algún campo sin dato,1,b9630956116d931ff83c26e5afe350019528abb353aa61c1f44ac681bf9ec35a,25/06/2023 20:23:22,ESCANER
10122,"Totonicapán",8,"San Andrés Xecul",4,1313,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10123,"Totonicapán",8,"San Andrés Xecul",4,1314,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10124,"Totonicapán",8,"San Andrés Xecul",4,1314,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10125,"Totonicapán",8,"San Andrés Xecul",4,1315,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10126,"Totonicapán",8,"San Andrés Xecul",4,1315,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10127,"Totonicapán",8,"San Andrés Xecul",4,1315,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10128,"Totonicapán",8,"San Andrés Xecul",4,1315,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10129,"Totonicapán",8,"San Andrés Xecul",4,1316,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10130,"Totonicapán",8,"San Andrés Xecul",4,1316,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10131,"Totonicapán",8,"San Andrés Xecul",4,1316,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10132,"Totonicapán",8,"San Andrés Xecul",4,1316,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10133,"Totonicapán",8,"San Andrés Xecul",4,1316,265,13,2,4,6,5,11,0,0,0,1,18,5,2,4,3,2,0,13,45,1,0,2,137,40,19,196,0,196,--,265,69,196,137,196,196,Algún campo sin dato,1,39dc08be1aae3916b669b198018d601572f45f69ca725727ca042a4efb66f573,25/06/2023 20:17:00,ESCANER
10134,"Totonicapán",8,"San Andrés Xecul",4,1317,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10135,"Totonicapán",8,"San Andrés Xecul",4,1317,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10136,"Totonicapán",8,"San Andrés Xecul",4,1317,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10137,"Totonicapán",8,"San Andrés Xecul",4,1317,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10138,"Totonicapán",8,"San Andrés Xecul",4,1317,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10139,"Totonicapán",8,"San Andrés Xecul",4,1318,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10140,"Totonicapán",8,"San Andrés Xecul",4,1318,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10141,"Totonicapán",8,"San Andrés Xecul",4,1318,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10142,"Totonicapán",8,"San Andrés Xecul",4,1318,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10143,"Totonicapán",8,"San Andrés Xecul",4,1319,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10144,"Totonicapán",8,"Momostenango",5,1320,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10145,"Totonicapán",8,"Momostenango",5,1320,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10146,"Totonicapán",8,"Momostenango",5,1320,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10147,"Totonicapán",8,"Momostenango",5,1320,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10148,"Totonicapán",8,"Momostenango",5,1320,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10149,"Totonicapán",8,"Momostenango",5,1320,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10150,"Totonicapán",8,"Momostenango",5,1320,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10151,"Totonicapán",8,"Momostenango",5,1320,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10152,"Totonicapán",8,"Momostenango",5,1320,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10153,"Totonicapán",8,"Momostenango",5,1320,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10154,"Totonicapán",8,"Momostenango",5,1321,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10155,"Totonicapán",8,"Momostenango",5,1321,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10156,"Totonicapán",8,"Momostenango",5,1321,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10157,"Totonicapán",8,"Momostenango",5,1321,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10158,"Totonicapán",8,"Momostenango",5,1321,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10159,"Totonicapán",8,"Momostenango",5,1321,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10160,"Totonicapán",8,"Momostenango",5,1322,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10161,"Totonicapán",8,"Momostenango",5,1322,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10162,"Totonicapán",8,"Momostenango",5,1322,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10163,"Totonicapán",8,"Momostenango",5,1322,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10164,"Totonicapán",8,"Momostenango",5,1323,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10165,"Totonicapán",8,"Momostenango",5,1323,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10166,"Totonicapán",8,"Momostenango",5,1324,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10167,"Totonicapán",8,"Momostenango",5,1324,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10168,"Totonicapán",8,"Momostenango",5,1324,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10169,"Totonicapán",8,"Momostenango",5,1325,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10170,"Totonicapán",8,"Momostenango",5,1325,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10171,"Totonicapán",8,"Momostenango",5,1325,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10172,"Totonicapán",8,"Momostenango",5,1325,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10173,"Totonicapán",8,"Momostenango",5,1325,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10174,"Totonicapán",8,"Momostenango",5,1325,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10175,"Totonicapán",8,"Momostenango",5,1326,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10176,"Totonicapán",8,"Momostenango",5,1326,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10177,"Totonicapán",8,"Momostenango",5,1326,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10178,"Totonicapán",8,"Momostenango",5,1326,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10179,"Totonicapán",8,"Momostenango",5,1326,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10180,"Totonicapán",8,"Momostenango",5,1326,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10181,"Totonicapán",8,"Momostenango",5,1326,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10182,"Totonicapán",8,"Momostenango",5,1326,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10183,"Totonicapán",8,"Momostenango",5,1327,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10184,"Totonicapán",8,"Momostenango",5,1328,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10185,"Totonicapán",8,"Momostenango",5,1328,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10186,"Totonicapán",8,"Momostenango",5,1328,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10187,"Totonicapán",8,"Momostenango",5,1328,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10188,"Totonicapán",8,"Momostenango",5,1328,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10189,"Totonicapán",8,"Momostenango",5,1328,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10190,"Totonicapán",8,"Momostenango",5,1328,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10191,"Totonicapán",8,"Momostenango",5,1329,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10192,"Totonicapán",8,"Momostenango",5,1329,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10193,"Totonicapán",8,"Momostenango",5,1329,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10194,"Totonicapán",8,"Momostenango",5,1329,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10195,"Totonicapán",8,"Momostenango",5,1330,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10196,"Totonicapán",8,"Momostenango",5,1330,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10197,"Totonicapán",8,"Momostenango",5,1330,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10198,"Totonicapán",8,"Momostenango",5,1330,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10199,"Totonicapán",8,"Momostenango",5,1330,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10200,"Totonicapán",8,"Momostenango",5,1330,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10201,"Totonicapán",8,"Momostenango",5,1330,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10202,"Totonicapán",8,"Momostenango",5,1330,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10203,"Totonicapán",8,"Momostenango",5,1331,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10204,"Totonicapán",8,"Momostenango",5,1331,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10205,"Totonicapán",8,"Momostenango",5,1331,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10206,"Totonicapán",8,"Momostenango",5,1331,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10207,"Totonicapán",8,"Momostenango",5,1332,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10208,"Totonicapán",8,"Momostenango",5,1332,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10209,"Totonicapán",8,"Momostenango",5,1332,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10210,"Totonicapán",8,"Momostenango",5,1332,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10211,"Totonicapán",8,"Momostenango",5,1332,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10212,"Totonicapán",8,"Momostenango",5,1332,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10213,"Totonicapán",8,"Momostenango",5,1332,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10214,"Totonicapán",8,"Momostenango",5,1333,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10215,"Totonicapán",8,"Momostenango",5,1333,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10216,"Totonicapán",8,"Momostenango",5,1333,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10217,"Totonicapán",8,"Momostenango",5,1333,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10218,"Totonicapán",8,"Momostenango",5,1333,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10219,"Totonicapán",8,"Momostenango",5,1334,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10220,"Totonicapán",8,"Momostenango",5,1334,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10221,"Totonicapán",8,"Momostenango",5,1335,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10222,"Totonicapán",8,"Momostenango",5,1335,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10223,"Totonicapán",8,"Momostenango",5,1335,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10224,"Totonicapán",8,"Momostenango",5,1335,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10225,"Totonicapán",8,"Momostenango",5,1336,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10226,"Totonicapán",8,"Momostenango",5,1336,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10227,"Totonicapán",8,"Momostenango",5,1336,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10228,"Totonicapán",8,"Momostenango",5,1337,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10229,"Totonicapán",8,"Momostenango",5,1337,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10230,"Totonicapán",8,"Momostenango",5,1337,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10231,"Totonicapán",8,"Momostenango",5,1337,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10232,"Totonicapán",8,"Momostenango",5,1338,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10233,"Totonicapán",8,"Momostenango",5,1338,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10234,"Totonicapán",8,"Momostenango",5,1338,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10235,"Totonicapán",8,"Momostenango",5,1338,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
10236,"Totonicapán",8,"Momostenango",5,1338,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
