TIPO_DE_ELECCIÓN:;PRESIDENTE Y VICEPRESIDENTE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03 junio 2023 09:43 (UTC -6);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ACTAS_ESPERADAS;ACTAS_CAPTURADAS;PORCENTAJE_ACTAS_CAPTURADAS;ACTAS_CONTABILIZADAS;PORCENTAJE_ACTAS_CONTABILIZADAS;ACTAS_NO_CONTABILIZADAS;LISTA_NOMINAL_ACTAS_CONTABILIZADAS;VOTOS_EMITIDOS_CONTABILIZADAS;PORCENTAJE_PARTICIPACIÓN_CIUDADANA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24585;0;0;0;0;0;0;0;--.----;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MESA;DEPARTAMENTO;ID_DEPARTAMENTO;MUNICIPIO;ID_MUNICIPIO;CENTRO_DE_VOTACIÓN;PADRÓN;CUARENTA Y UNO ;QUINCE ;TREINTA Y DOS ;TREINTA Y TRES ;VEINTITRES ;TREINTA Y SEIS ;VEINTIOCHO ;TREINTA ;TREINTA Y CUATRO ;DIECIOCHO ;TRECE ;TREINTA Y OCHO ;TREINTA Y SIETE ;ONCE ;DIECISEIS ;VEINTINUEVE ;CINCUENTA Y SIETE ;DIECISIETE ;VEINTISEIS ;TREINTA Y UNO ;TREINTA Y CINCO ;VEINTE ;DOCE ;VÁLIDOS;NULOS;BLANCO;EMITIDOS;INVÁLIDOS;TOTAL;IMPUGNACIONES;PRES-VOTAR;VALIDOS_CALCULADO;EMITIDOS_CALCULADO;TOTAL_CALCULADO;OBSERVACIONES;CONTABILIZADA;CÓDIGO_INTEGRIDAD;FECHA_HORA_PUBLICACIÓN;DIGITALIZACIÓN
2457;Guatemala;1;Chinautla;6;215;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2458;Guatemala;1;Chinautla;6;215;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2459;Guatemala;1;Chinautla;6;215;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2460;Guatemala;1;Chinautla;6;215;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2461;Guatemala;1;Chinautla;6;215;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2462;Guatemala;1;Chinautla;6;216;368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2463;Guatemala;1;Chinautla;6;216;367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2464;Guatemala;1;Chinautla;6;217;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2465;Guatemala;1;Chinautla;6;217;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2466;Guatemala;1;Chinautla;6;217;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2467;Guatemala;1;Chinautla;6;217;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2468;Guatemala;1;Chinautla;6;217;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2469;Guatemala;1;Chinautla;6;217;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2470;Guatemala;1;Chinautla;6;217;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2471;Guatemala;1;Chinautla;6;217;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2472;Guatemala;1;Chinautla;6;217;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2473;Guatemala;1;Chinautla;6;217;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2474;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2475;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2476;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2477;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2478;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2479;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2480;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2481;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2482;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2483;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2484;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2485;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2486;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2487;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2488;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2489;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2490;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2491;Guatemala;1;Chinautla;6;218;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2492;Guatemala;1;Chinautla;6;218;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2493;Guatemala;1;Chinautla;6;218;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2494;Guatemala;1;Chinautla;6;219;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2495;Guatemala;1;Chinautla;6;219;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2496;Guatemala;1;Chinautla;6;219;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2497;Guatemala;1;Chinautla;6;219;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2498;Guatemala;1;Chinautla;6;219;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2499;Guatemala;1;Chinautla;6;219;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2500;Guatemala;1;Chinautla;6;219;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2501;Guatemala;1;Chinautla;6;219;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2502;Guatemala;1;Chinautla;6;219;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2503;Guatemala;1;Chinautla;6;219;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2504;Guatemala;1;Chinautla;6;219;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2505;Guatemala;1;Chinautla;6;219;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2506;Guatemala;1;Chinautla;6;219;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2507;Guatemala;1;Chinautla;6;219;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2508;Guatemala;1;Chinautla;6;219;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2509;Guatemala;1;Chinautla;6;219;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2510;Guatemala;1;Chinautla;6;220;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2511;Guatemala;1;Chinautla;6;220;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2512;Guatemala;1;Chinautla;6;220;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2513;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2514;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2515;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2516;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2517;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2518;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2519;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2520;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2521;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2522;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2523;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2524;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2525;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2526;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2527;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2528;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2529;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2530;Guatemala;1;Chinautla;6;221;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2531;Guatemala;1;Chinautla;6;221;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2532;Guatemala;1;Chinautla;6;221;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2533;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2534;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2535;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2536;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2537;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2538;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2539;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2540;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2541;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2542;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2543;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2544;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2545;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2546;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2547;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2548;Guatemala;1;Chinautla;6;222;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2549;Guatemala;1;Chinautla;6;223;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2550;Guatemala;1;Chinautla;6;223;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2551;Guatemala;1;Chinautla;6;223;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2552;Guatemala;1;Chinautla;6;223;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2553;Guatemala;1;Chinautla;6;223;359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2554;Guatemala;1;Chinautla;6;223;359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2555;Guatemala;1;Chinautla;6;224;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2556;Guatemala;1;Chinautla;6;224;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2557;Guatemala;1;Chinautla;6;224;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2558;Guatemala;1;Chinautla;6;224;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2559;Guatemala;1;Chinautla;6;224;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2560;Guatemala;1;Chinautla;6;224;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2561;Guatemala;1;Chinautla;6;224;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2562;Guatemala;1;Chinautla;6;225;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2563;Guatemala;1;Chinautla;6;225;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2564;Guatemala;1;Chinautla;6;225;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2565;Guatemala;1;Chinautla;6;225;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2566;Guatemala;1;Chinautla;6;225;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2567;Guatemala;1;Chinautla;6;225;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2568;Guatemala;1;Chinautla;6;225;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2569;Guatemala;1;Chinautla;6;225;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2570;Guatemala;1;Chinautla;6;225;398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2571;Guatemala;1;Chinautla;6;225;397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2572;Guatemala;1;Chinautla;6;226;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2573;Guatemala;1;Chinautla;6;226;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2574;Guatemala;1;Chinautla;6;226;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2575;Guatemala;1;Chinautla;6;226;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2576;Guatemala;1;Chinautla;6;226;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2577;Guatemala;1;Chinautla;6;226;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2578;Guatemala;1;Chinautla;6;226;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2579;Guatemala;1;Chinautla;6;226;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2580;Guatemala;1;Chinautla;6;226;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2581;Guatemala;1;Chinautla;6;226;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2582;Guatemala;1;Chinautla;6;226;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2583;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2584;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2585;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2586;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2587;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2588;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2589;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2590;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2591;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2592;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2593;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2594;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2595;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2596;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2597;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2598;Guatemala;1;Chinautla;6;227;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2599;Guatemala;1;Chinautla;6;227;232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2600;Guatemala;1;Chinautla;6;227;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2601;Guatemala;1;Chinautla;6;228;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2602;Guatemala;1;Chinautla;6;228;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2603;Guatemala;1;Chinautla;6;228;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2604;Guatemala;1;Chinautla;6;228;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2605;Guatemala;1;Chinautla;6;228;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2606;Guatemala;1;Chinautla;6;228;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2607;Guatemala;1;Chinautla;6;228;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2608;Guatemala;1;Chinautla;6;228;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2609;Guatemala;1;Chinautla;6;228;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2610;Guatemala;1;Chinautla;6;229;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2611;Guatemala;1;Chinautla;6;229;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2612;Guatemala;1;Chinautla;6;229;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2613;Guatemala;1;Chinautla;6;229;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2614;Guatemala;1;Chinautla;6;229;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2615;Guatemala;1;Chinautla;6;229;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2616;Guatemala;1;Chinautla;6;229;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2617;Guatemala;1;Chinautla;6;230;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2618;Guatemala;1;Chinautla;6;230;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2619;Guatemala;1;Chinautla;6;230;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2620;Guatemala;1;Chinautla;6;230;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2621;Guatemala;1;Chinautla;6;230;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2622;Guatemala;1;Chinautla;6;230;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2623;Guatemala;1;Chinautla;6;230;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2624;Guatemala;1;Chinautla;6;230;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2625;Guatemala;1;Chinautla;6;230;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2626;Guatemala;1;Chinautla;6;231;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2627;Guatemala;1;Chinautla;6;231;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2628;Guatemala;1;Chinautla;6;231;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2629;Guatemala;1;Chinautla;6;231;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2630;Guatemala;1;Chinautla;6;231;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2631;Guatemala;1;Chinautla;6;231;498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2632;Guatemala;1;Chinautla;6;231;497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2633;Guatemala;1;San Pedro Ayampuc;7;232;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2634;Guatemala;1;San Pedro Ayampuc;7;232;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2635;Guatemala;1;San Pedro Ayampuc;7;232;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2636;Guatemala;1;San Pedro Ayampuc;7;232;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2637;Guatemala;1;San Pedro Ayampuc;7;232;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2638;Guatemala;1;San Pedro Ayampuc;7;232;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2639;Guatemala;1;San Pedro Ayampuc;7;232;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2640;Guatemala;1;San Pedro Ayampuc;7;232;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2641;Guatemala;1;San Pedro Ayampuc;7;233;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2642;Guatemala;1;San Pedro Ayampuc;7;233;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2643;Guatemala;1;San Pedro Ayampuc;7;233;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2644;Guatemala;1;San Pedro Ayampuc;7;233;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2645;Guatemala;1;San Pedro Ayampuc;7;233;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2646;Guatemala;1;San Pedro Ayampuc;7;233;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2647;Guatemala;1;San Pedro Ayampuc;7;234;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2648;Guatemala;1;San Pedro Ayampuc;7;234;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2649;Guatemala;1;San Pedro Ayampuc;7;234;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2650;Guatemala;1;San Pedro Ayampuc;7;234;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2651;Guatemala;1;San Pedro Ayampuc;7;234;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2652;Guatemala;1;San Pedro Ayampuc;7;234;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2653;Guatemala;1;San Pedro Ayampuc;7;235;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2654;Guatemala;1;San Pedro Ayampuc;7;235;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2655;Guatemala;1;San Pedro Ayampuc;7;235;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2656;Guatemala;1;San Pedro Ayampuc;7;235;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2657;Guatemala;1;San Pedro Ayampuc;7;236;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2658;Guatemala;1;San Pedro Ayampuc;7;236;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2659;Guatemala;1;San Pedro Ayampuc;7;236;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
2660;Guatemala;1;San Pedro Ayampuc;7;236;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
