TIPO_DE_ELECCIÓN:,CORPORACIÓN MUNICIPAL
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
745,745,100.0000,742,99.5973,3,296306,186114,62.8114

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,PPG,TODOS,VAMOS,AZUL,UNIONISTA,WINAQ,CAMBIO,PPN,VIVA,CABAL,MLP,PIN,ELEFANTE,P A N,VICTORIA,PODEMOS,CREO,VALOR,FCN-NACION,UR,BIEN,SEMILLA,VOS,MI FAMILIA,PHG,PODER,UNE,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
3170,"Guatemala",1,"Mixco",8,298,400,88,2,0,19,1,4,9,6,8,4,1,0,10,5,17,1,3,14,0,5,4,13,8,14,1,1,4,242,20,3,265,0,265,--,400,135,242,265,265,Algún campo sin dato,1,338f0e5013371e4b3e2f0f11bdac439cf1f9bf5df0339cfefaf8640b0cc8dd60,26/06/2023 04:49:54,ESCANER
3171,"Guatemala",1,"Mixco",8,298,400,63,2,8,18,5,5,7,9,18,5,3,0,15,5,19,1,1,10,0,6,3,12,7,6,2,0,0,230,14,4,248,0,248,--,400,152,230,248,248,Algún campo sin dato,1,52b4ec5e6b524309e140c48a01d0ec0ccb74475aac1c6c0efbd1b08cd600f8e9,26/06/2023 02:15:33,ESCANER
3172,"Guatemala",1,"Mixco",8,298,400,79,2,4,16,1,3,12,8,9,4,3,1,9,2,23,3,1,17,1,1,5,20,6,13,3,1,7,254,13,2,269,0,269,--,400,131,254,269,269,Algún campo sin dato,1,cc74848db4cd236c1c18c1084d0ec36ec77131d9261f7fa44f37070f94f07db2,25/06/2023 23:17:35,ESCANER
3173,"Guatemala",1,"Mixco",8,298,400,88,1,5,19,3,4,7,8,5,9,0,1,12,2,20,1,2,20,0,6,0,15,6,8,0,1,3,246,21,2,269,0,269,--,400,131,246,269,269,Algún campo sin dato,1,431b89699ef6af5cc4eb4f61ba777a7f0853fcd37b284ed41749aafe099ea678,25/06/2023 23:48:02,ESCANER
3174,"Guatemala",1,"Mixco",8,298,400,73,4,6,23,2,7,11,7,7,3,2,2,9,4,21,4,2,12,1,0,5,16,4,11,0,0,2,238,14,4,256,0,256,--,397,141,238,256,256,Algún campo sin dato,1,c3e54de9fe0fc0f27cd64fe4c72b45495458985a33a79a4297831ccf4024e88c,26/06/2023 03:08:17,ESCANER
3175,"Guatemala",1,"Mixco",8,298,400,69,2,10,19,1,2,11,5,12,7,3,0,4,2,22,3,2,19,0,5,4,10,10,9,3,0,2,236,22,1,259,0,259,--,400,141,236,259,259,Algún campo sin dato,1,9c46ea97f6fbba69ae7c20f10e79f3cb128e26eccb9a59af3916818dd34c3f31,26/06/2023 03:54:51,ESCANER
3176,"Guatemala",1,"Mixco",8,298,400,90,0,5,15,3,3,8,8,9,2,3,2,15,0,18,8,2,14,1,7,1,19,5,14,3,0,5,260,13,2,275,0,275,--,400,125,260,275,275,Algún campo sin dato,1,9da3c1b3eebdde70c723f9f415948cf7aaa4b71f1a36c84158c3f44803a9df2e,26/06/2023 01:38:53,ESCANER
3177,"Guatemala",1,"Mixco",8,298,400,76,4,6,23,5,2,10,14,11,5,1,0,17,4,14,2,2,13,0,2,4,23,7,12,1,0,3,261,15,4,280,0,280,--,400,120,261,280,280,Algún campo sin dato,1,70a63f052e3654546f11c111f010d6560774a3d90dcfd42e6e275e5ae791abf5,26/06/2023 00:23:09,ESCANER
3178,"Guatemala",1,"Mixco",8,298,400,81,5,6,17,3,3,7,10,11,5,5,0,11,2,13,4,1,12,3,5,1,10,7,15,2,1,3,243,22,1,266,0,266,--,400,134,243,266,266,Algún campo sin dato,1,dab42e849bc7da7d30422d83c1a025b8c86ce580bceed176708b4afa06b194e4,26/06/2023 02:48:20,ESCANER
3179,"Guatemala",1,"Mixco",8,298,400,104,2,5,24,3,2,13,7,13,5,7,1,7,3,15,3,0,13,0,3,3,20,5,3,3,0,4,268,19,2,289,0,289,--,404,115,268,289,289,Algún campo sin dato,1,a064eb67405d0b0391025c9cdd60da2259b655c09f004b8b8463bf8edbde59cb,26/06/2023 01:09:47,ESCANER
3180,"Guatemala",1,"Mixco",8,298,400,84,1,5,10,2,4,9,0,11,5,1,0,15,4,17,2,4,13,1,0,5,23,6,3,3,0,2,238,19,1,258,0,258,--,400,142,230,250,250,Sumas Asentadas sin cuadrar,1,d87f1654a90eaa291429c1a9837a62d1fd0ee3b36f83d967b135482b57acfc96,25/06/2023 22:32:42,ESCANER
3181,"Guatemala",1,"Mixco",8,298,400,76,1,5,21,3,2,8,9,4,2,2,0,14,4,13,2,0,12,2,2,5,14,10,6,2,0,1,211,10,1,231,0,231,--,404,173,220,231,231,Sumas Asentadas sin cuadrar,1,c18ea251c535d0c9479c4bbc550b396d2cc81acc2e24cbae7701d396ddc3254b,26/06/2023 00:00:36,ESCANER
3182,"Guatemala",1,"Mixco",8,298,400,88,0,4,24,1,3,4,9,13,4,0,0,13,3,14,0,0,7,3,3,2,24,3,6,1,0,1,230,8,1,239,0,239,--,400,161,230,239,239,Algún campo sin dato,1,b317338cdf5fe82abf8c24aaf70e7c6c26e6d90de37aa8de67d7e315cd901034,26/06/2023 02:50:18,ESCANER
3183,"Guatemala",1,"Mixco",8,299,400,88,3,11,22,3,4,6,7,13,2,6,1,9,2,13,2,4,6,0,6,0,19,14,8,2,0,3,254,4,1,259,0,259,--,393,134,254,259,259,Algún campo sin dato,1,da84541d0436759d4990255fdbaa81b297eb1e6a5e6a1b261cb61e087b3cc283,26/06/2023 02:37:37,ESCANER
3184,"Guatemala",1,"Mixco",8,299,400,85,1,10,18,2,2,4,9,14,7,1,3,20,5,19,0,1,21,0,0,3,14,1,4,2,0,4,250,11,1,262,0,262,--,400,138,250,262,262,Algún campo sin dato,1,d35700f4588a515e83934bf7cc9c31bd79d8cad311bc3b01d7659e0dc1cffe8d,26/06/2023 01:25:52,ESCANER
3185,"Guatemala",1,"Mixco",8,299,400,85,1,7,20,4,2,6,11,11,6,3,1,10,4,11,4,3,14,1,2,1,21,8,10,1,0,3,250,9,1,260,0,260,--,400,140,250,260,260,Algún campo sin dato,1,745523c733a8febedf7bca81493af13672fb74f8e1fe998dd2be2c62c218ef98,26/06/2023 01:44:26,ESCANER
3186,"Guatemala",1,"Mixco",8,299,400,85,1,3,18,2,2,10,10,6,5,4,0,10,2,16,0,1,11,0,1,5,18,11,8,0,0,1,230,12,2,244,0,244,--,397,153,230,244,244,Algún campo sin dato,1,445544ccc31fa5d0a25391815b79ff876cc84b7e73f73ada71ad081c08e8b6d3,26/06/2023 02:11:58,ESCANER
3187,"Guatemala",1,"Mixco",8,299,400,86,2,6,30,5,4,3,7,2,7,0,0,11,3,13,1,1,10,3,1,6,27,2,7,2,0,1,240,13,2,255,0,255,--,404,149,240,255,255,Algún campo sin dato,1,650150cc4ed2cca88798c73eb076035eba8e13553ca35368d6b5e36d2fb38c90,26/06/2023 02:00:55,ESCANER
3188,"Guatemala",1,"Mixco",8,299,400,77,3,7,16,5,5,6,4,3,4,1,1,17,3,16,3,1,8,1,6,4,20,7,12,5,--,6,241,3,5,249,0,249,--,--,--,241,249,249,Algún campo sin dato,1,c80c6f0f162a6820e7f2aed724e083fb04228577097cc93ec026ee1a22ffd8e4,26/06/2023 02:47:24,ESCANER
3189,"Guatemala",1,"Mixco",8,299,400,79,1,3,21,5,4,6,6,12,2,1,0,13,6,15,1,3,9,0,6,2,27,9,11,2,0,3,247,17,2,266,0,266,--,400,134,247,266,266,Algún campo sin dato,1,5caa4160753d1108d021b60e9a049c7f00b707d19eb9ad0fda0e34dc705c4609,26/06/2023 02:19:26,ESCANER
3190,"Guatemala",1,"Mixco",8,300,400,88,2,7,21,5,6,6,1,11,5,5,1,13,3,12,2,1,13,0,7,4,20,8,11,2,0,1,255,13,2,270,0,270,--,400,130,255,270,270,Algún campo sin dato,1,36cf8dae3b85326a5a69030b4b393a05425630a10caf68eafc3eda16ff91bab4,26/06/2023 00:16:51,ESCANER
3191,"Guatemala",1,"Mixco",8,300,400,66,3,3,17,6,5,10,7,9,6,2,1,14,1,23,1,0,15,0,2,6,27,7,6,4,0,6,247,20,1,268,0,268,--,400,132,247,268,268,Algún campo sin dato,1,229b5ec1ebf24adb37f7620bb370aa4f543b90cca90762d4ee8930bb7b7bb530,25/06/2023 23:33:15,ESCANER
3192,"Guatemala",1,"Mixco",8,300,400,83,4,7,21,3,6,9,7,13,5,2,0,11,7,18,1,1,16,1,7,1,28,8,8,3,1,4,275,15,3,293,0,293,--,400,107,275,293,293,Algún campo sin dato,1,16cdcfd20d9c0639a7eb9fc8babf4f78dadcdb67da1559c9cb4961143f06e2f7,25/06/2023 22:58:52,ESCANER
3193,"Guatemala",1,"Mixco",8,300,400,95,2,11,29,1,3,5,4,8,3,2,0,15,6,22,1,0,10,2,3,4,21,6,3,1,0,5,262,13,1,276,0,276,--,400,124,262,276,276,Algún campo sin dato,1,c18264e3354b23c4b8198f04cbfbc4fd05103390df8aa4bb7670b942aed015c1,25/06/2023 23:42:23,ESCANER
3194,"Guatemala",1,"Mixco",8,301,400,79,1,7,13,7,6,7,9,10,2,3,0,12,5,11,1,1,14,0,6,5,19,6,11,5,0,6,246,11,3,260,140,400,--,400,140,246,260,400,Algún campo sin dato,1,a5b6a19940862ae71b5946d316cfe132860fd288b068c40344c583bffa43100f,26/06/2023 00:28:55,ESCANER
3195,"Guatemala",1,"Mixco",8,301,400,77,1,5,16,1,4,4,6,7,1,3,0,9,7,13,0,3,8,1,0,4,22,9,10,3,0,5,219,9,3,231,171,402,--,402,171,219,231,402,Algún campo sin dato,1,1fd315262508c1d48476be5edc3a44dd3f804df56ed3d80949c39a1d3c580ecc,25/06/2023 23:41:36,ESCANER
3196,"Guatemala",1,"Mixco",8,301,400,78,2,8,21,0,4,7,4,15,2,6,0,3,1,23,2,0,3,0,9,1,15,5,12,2,0,4,227,13,0,240,0,240,--,400,160,227,240,240,Algún campo sin dato,1,652707c2e2faf815c77134e28efbd386bcd7eab327c66a094e20df128b13f0db,26/06/2023 00:19:07,ESCANER
3197,"Guatemala",1,"Mixco",8,302,400,69,2,10,17,5,4,11,3,14,3,1,0,9,6,17,2,1,12,1,3,6,17,8,7,1,1,6,246,0,1,247,0,247,--,400,153,236,237,237,Sumas Asentadas sin cuadrar,1,d760e73ac4883a4d4c2a4120a56b8eeb2483fe79e32c0626b8454f0d2e4dc5d9,25/06/2023 23:42:44,ESCANER
3198,"Guatemala",1,"Mixco",8,302,400,73,2,4,13,9,2,9,10,11,0,5,0,8,4,19,0,1,7,2,3,7,18,8,10,2,0,5,232,16,2,250,0,250,--,400,150,232,250,250,Algún campo sin dato,1,a4affcc1dd62f2869f67e4c00b3a7b1ca185bf516f63841f7cb8ed2091531e89,26/06/2023 00:26:45,ESCANER
3199,"Guatemala",1,"Mixco",8,302,400,75,2,7,20,7,1,4,5,16,2,6,1,15,4,14,0,2,13,2,3,3,21,3,8,1,0,2,237,10,2,249,0,249,--,390,141,237,249,249,Algún campo sin dato,1,76272ea155bd5f3be8b171bdfe13aca0f0967ec6930c1c6fd3125377b2d270d6,26/06/2023 02:33:05,ESCANER
3200,"Guatemala",1,"Mixco",8,302,400,64,0,5,21,3,6,8,6,9,4,3,0,10,6,23,1,0,7,0,2,0,12,5,15,3,0,1,213,13,4,230,3,233,--,396,163,214,231,234,Sumas Asentadas sin cuadrar,1,77d6bceac2bc22b4701b0daa1c76eb713164d8a2f3dd76baaca275f6430e0a92,26/06/2023 02:17:53,ESCANER
3201,"Guatemala",1,"Mixco",8,302,400,83,1,3,14,3,1,12,4,8,6,0,0,10,4,14,4,0,10,0,4,8,18,4,11,3,0,3,228,9,2,239,2,241,--,400,159,228,239,241,Algún campo sin dato,1,c17899a311db744f6b5422cdb596e31e5deb47d5f8bbfc711dd863e946980fff,26/06/2023 00:51:35,ESCANER
3202,"Guatemala",1,"Mixco",8,302,400,78,1,11,15,3,4,6,4,12,1,2,--,14,2,16,--,2,10,--,2,5,22,4,8,1,--,2,225,5,2,232,0,232,0,400,168,225,232,232,Algún campo sin dato,1,ae01894da8130faabf5b91b0307dbfc5fc6537b81b209c47e0b799cede1fa6c5,26/06/2023 02:47:16,ESCANER
3203,"Guatemala",1,"Mixco",8,302,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,Acta ilegible,0,05f968c14327e937e56dc625fe35ac843a3232e154455ca0b84da83abe1ba52d,26/06/2023 04:24:22,ESCANER
3204,"Guatemala",1,"Mixco",8,302,400,74,2,1,24,4,1,7,7,9,4,2,--,7,2,16,--,3,6,--,2,2,26,6,4,6,--,2,--,7,2,226,--,--,--,397,171,217,226,226,Algún campo sin dato,1,2474bbd66e798fcdd93e7b058345170105d83c4a439731d020a27921b06b1a45,25/06/2023 23:59:33,ESCANER
3205,"Guatemala",1,"Mixco",8,302,400,90,2,11,24,5,2,2,7,10,2,1,0,6,1,8,1,0,14,0,2,4,32,3,9,4,0,2,242,7,0,249,0,249,--,397,148,242,249,249,Algún campo sin dato,1,9a0730fff462e86d6fb1f0d2f80ac3c30ba0f6f9bebc2593b3aefd6b7b7253c0,26/06/2023 01:18:53,ESCANER
3206,"Guatemala",1,"Mixco",8,302,400,100,3,2,21,3,6,6,11,3,3,2,--,9,6,9,4,2,14,--,2,3,64,9,3,1,--,--,286,5,1,292,--,--,--,--,--,286,292,292,Algún campo sin dato,1,29ef90349ff92700cb77869efe8a201ae1df77b7588e884ab6005894d637aa32,26/06/2023 01:06:08,ESCANER
3207,"Guatemala",1,"Mixco",8,302,400,97,2,7,29,1,3,4,10,4,4,5,1,13,2,14,1,0,12,0,3,4,64,3,3,0,0,1,287,4,0,291,0,291,--,400,109,287,291,291,Algún campo sin dato,1,4e8b2946c1ad3791da7edf040f6520d32584661f169c65730fc1243d30a81373,26/06/2023 01:58:19,ESCANER
3208,"Guatemala",1,"Mixco",8,302,400,92,1,2,17,2,5,6,11,4,4,4,1,7,5,11,0,1,11,0,3,2,42,10,11,0,0,0,252,7,0,259,1,260,--,397,137,252,259,260,Algún campo sin dato,1,11c28e271cd911e235df68f166ab61c33bafc4f8711619a7af9a876f3242ccb3,26/06/2023 00:42:58,ESCANER
3209,"Guatemala",1,"Mixco",8,303,400,68,1,5,10,0,5,6,2,4,2,0,0,8,5,13,1,2,6,0,1,2,41,9,7,2,0,1,201,4,0,205,0,205,--,400,195,201,205,205,Algún campo sin dato,1,c915abb6fdfeeda22f57a3de6f6103cfbb0ca28cce32c5229f6b1588cada23a5,25/06/2023 23:01:40,ESCANER
3210,"Guatemala",1,"Mixco",8,303,400,62,1,3,14,1,3,6,4,10,3,2,0,4,2,12,2,2,4,0,1,1,26,3,5,1,0,3,175,9,0,184,0,184,--,400,216,175,184,184,Algún campo sin dato,1,5caa6e8aef99ccb41245f6cd995ffc020b0c4b6e7b675bb30cc679f4f3d076cc,25/06/2023 22:40:34,ESCANER
3211,"Guatemala",1,"Mixco",8,303,400,79,1,3,14,4,0,7,6,6,1,1,0,10,3,15,0,0,7,0,0,4,35,7,7,3,0,0,213,7,4,224,0,224,--,400,176,213,224,224,Algún campo sin dato,1,42c177f42693d20c394b5cf695a2643ecf0d28d2c750eef1ec186eefeaccfdba,26/06/2023 00:05:51,ESCANER
3212,"Guatemala",1,"Mixco",8,303,267,63,0,7,10,1,4,3,2,1,2,1,0,2,4,9,1,2,8,0,3,0,32,1,1,2,0,1,160,4,0,164,0,164,--,271,107,160,164,164,Algún campo sin dato,1,720f207bc0c5d24ac612083664266e764129d489d81b507abedd48bdcfe1cdd3,25/06/2023 22:35:41,ESCANER
3213,"Guatemala",1,"Mixco",8,303,266,46,1,1,9,0,1,4,3,5,1,2,0,2,3,3,0,2,7,1,0,1,23,5,6,1,0,0,127,3,1,131,0,131,--,270,139,127,131,131,Algún campo sin dato,1,44de332fe7f363b8fece1ec167d29a06fae5e27413984df953acaab40dda2c93,25/06/2023 22:53:31,ESCANER
3214,"Guatemala",1,"Mixco",8,304,400,103,1,7,22,9,1,0,16,3,8,0,0,22,1,12,3,2,26,0,2,4,22,7,1,1,0,6,279,18,1,298,0,298,--,400,102,279,298,298,Algún campo sin dato,1,2cf5b099bf860bb0cd0566a13cfac0f8a835dbb5e3082a8ba4d47abf4ef5652a,26/06/2023 00:48:13,ESCANER
3215,"Guatemala",1,"Mixco",8,304,400,93,3,1,14,10,2,0,8,5,3,0,1,35,5,14,4,2,26,0,6,0,27,16,4,0,0,1,--,15,1,--,--,296,--,--,--,280,296,296,Algún campo sin dato,1,8ca2c667e37d14eaae2bbad68f609de6a4006e9d180d0bc9d912700adaa67afd,26/06/2023 00:21:37,ESCANER
3216,"Guatemala",1,"Mixco",8,304,400,92,1,2,21,7,6,1,12,6,10,1,2,25,0,14,4,1,22,0,7,2,28,7,0,1,0,5,277,15,1,293,3,296,--,397,101,277,293,296,Algún campo sin dato,1,3b01cf458c3237610adcd39802225abaa2f07266d364d56439e24c3658bd67b2,26/06/2023 02:14:25,ESCANER
3217,"Guatemala",1,"Mixco",8,304,400,75,1,5,25,5,2,1,9,2,5,0,0,28,1,9,6,4,23,0,5,4,32,6,2,1,0,1,252,17,1,270,0,270,--,400,130,252,270,270,Algún campo sin dato,1,9c628c91aa09e6373c44f7df2e29bab2cac15081b1558a0fe68f8f62c045b4dd,25/06/2023 23:13:11,ESCANER
3218,"Guatemala",1,"Mixco",8,304,400,85,0,6,32,10,7,1,12,2,5,2,0,18,0,6,5,2,31,0,1,3,36,11,2,2,0,2,281,10,1,292,0,292,0,400,108,281,292,292,,1,4e36d2e1094cb1e8fd3227a0edd299438e6c9acd0b394ab7b26b4d52dc53fbaa,26/06/2023 00:15:34,ESCANER
3219,"Guatemala",1,"Mixco",8,304,400,115,2,1,21,8,3,1,14,1,8,3,0,25,1,7,3,4,17,0,0,1,34,9,0,0,0,1,279,14,0,293,0,293,--,400,107,279,293,293,Algún campo sin dato,1,c25aad6ef4a1be13174dbee3959806088fa7e3618b4de33f124df621d15849ae,26/06/2023 01:16:32,ESCANER
3220,"Guatemala",1,"Mixco",8,304,400,93,1,2,18,3,5,3,21,2,8,2,1,25,3,10,3,2,28,0,4,7,27,12,1,0,0,0,283,17,0,299,96,400,--,400,99,281,298,394,Sumas Asentadas sin cuadrar,1,d68f4b144a6a779162fce5b1690e2f199e26e500765d65bbeddf617fe572b777,26/06/2023 01:30:58,ESCANER
3221,"Guatemala",1,"Mixco",8,304,400,98,4,4,23,9,7,2,12,4,4,1,0,21,4,12,1,7,22,0,2,4,28,11,1,4,0,1,306,18,2,306,0,306,--,400,44,286,306,306,Sumas Asentadas sin cuadrar,1,f348aaa72fe5ea31e4069fce3ea926001ad8e4fe037490a716af3408c9e880e0,26/06/2023 03:18:47,ESCANER
3222,"Guatemala",1,"Mixco",8,304,400,92,4,3,23,7,3,1,16,5,6,3,2,29,3,3,3,7,17,2,2,3,31,10,2,1,0,2,280,15,105,400,0,400,--,400,105,280,400,400,Algún campo sin dato,1,5b3369f798eacda4698fe086819edec3abbd982536991289974f05ad731ba720,25/06/2023 22:57:35,ESCANER
3223,"Guatemala",1,"Mixco",8,304,400,95,3,5,19,6,5,1,10,7,6,2,2,27,3,5,1,8,19,0,1,4,31,7,0,2,0,2,271,20,1,292,0,292,--,400,108,271,292,292,Algún campo sin dato,1,d48c273dc640c1dc76ea9191f4fc4929c273d4f1c4cf35cc0d97ef9f9b74dcaf,26/06/2023 02:29:12,ESCANER
3224,"Guatemala",1,"Mixco",8,305,400,92,2,3,18,7,--,4,8,7,4,1,--,17,3,14,2,--,24,--,--,2,29,12,1,2,--,1,258,10,2,--,--,270,--,400,130,253,265,265,Sumas Asentadas sin cuadrar,1,5cd04bd8f278383f5fbc8c1928037b86fab66adeb0c40059c1a8214aaab399ba,26/06/2023 01:40:16,ESCANER
3225,"Guatemala",1,"Mixco",8,305,400,97,1,0,20,6,4,3,13,4,3,1,1,12,1,4,2,3,19,0,4,3,63,6,1,0,1,0,272,7,2,281,0,281,--,397,116,272,281,281,Algún campo sin dato,1,15e76b66ec74973f571fb5f83482b872fc5ff4583cce6f759e66be10408b6a31,25/06/2023 23:58:53,ESCANER
3226,"Guatemala",1,"Mixco",8,305,400,107,0,5,19,9,4,2,17,3,3,0,0,19,3,3,3,0,15,0,2,1,65,6,1,0,1,1,289,8,0,297,0,297,--,400,103,289,297,297,Algún campo sin dato,1,936374edd873324700d5e201b34acda1f6c34eb77a8c7313b911ff170dad0f22,26/06/2023 00:16:44,ESCANER
3227,"Guatemala",1,"Mixco",8,305,253,68,0,1,11,3,3,2,7,3,3,0,0,4,1,1,2,4,11,1,4,0,26,3,0,0,0,0,165,7,0,165,0,165,--,253,88,158,165,165,Sumas Asentadas sin cuadrar,1,4c43818426de4f64483eaa98cc62c45c3f8ecabe5729500a6a6d11bf35d8a9c2,25/06/2023 23:34:38,ESCANER
3228,"Guatemala",1,"Mixco",8,305,252,65,1,0,14,3,0,0,4,3,3,0,0,10,0,4,4,2,11,0,1,0,31,3,1,0,1,0,161,4,0,165,0,165,--,256,91,161,165,165,Algún campo sin dato,1,6c7ecabb03b01d5c7f0627d1e2a30876ae9d4e3afc8a5e72006b931b151172fb,25/06/2023 23:45:33,ESCANER
3229,"Guatemala",1,"Mixco",8,306,400,103,1,4,23,8,5,2,11,5,5,4,2,19,3,5,2,3,23,0,4,3,34,10,5,7,1,2,294,14,1,309,0,309,--,399,90,294,309,309,Algún campo sin dato,1,42f26c58839e90f4bacc7e47e8ef033f124cbd022de405c1fab38afa95e495d5,26/06/2023 02:48:34,ESCANER
3230,"Guatemala",1,"Mixco",8,306,400,98,1,3,11,8,4,1,14,3,4,2,--,29,2,10,6,1,31,--,13,1,20,15,--,2,--,1,280,16,6,302,--,400,--,400,98,280,302,302,Sumas Asentadas sin cuadrar,1,f6d9d828319c39462f77973c3266633cfb241387f31c3b7fc7501935c1fc44b0,26/06/2023 02:42:07,ESCANER
3231,"Guatemala",1,"Mixco",8,306,400,107,1,6,19,2,4,5,14,4,10,1,2,23,6,6,1,2,18,--,7,2,29,10,1,3,--,2,285,23,2,310,0,310,--,397,87,285,310,310,Algún campo sin dato,1,d09b9e138a200fd336a3da50b0adbc4bc7bc210c135bbb498b024eb55dfe6b1e,26/06/2023 02:52:55,ESCANER
3232,"Guatemala",1,"Mixco",8,306,400,108,2,5,14,3,5,3,17,4,10,3,2,23,3,3,5,2,22,1,5,0,25,7,0,2,0,1,275,26,0,301,0,301,--,400,99,275,301,301,Algún campo sin dato,1,3f3853961bd3198e8356e06e6ac6c302ab499e0722bf2a116ca8a313b5cb61ed,26/06/2023 00:22:50,ESCANER
3233,"Guatemala",1,"Mixco",8,306,400,86,1,4,11,7,3,3,12,7,13,2,4,23,2,4,1,2,20,0,5,5,23,18,2,1,0,0,259,24,1,284,0,284,--,400,116,259,284,284,Algún campo sin dato,1,f99687c93ef4287771f07c5ddd2d53a3860364cf207c47ee759a54e79fd3f13a,26/06/2023 01:53:25,ESCANER
3234,"Guatemala",1,"Mixco",8,306,400,125,2,4,2,10,7,0,14,3,4,1,1,14,2,2,4,0,15,0,0,1,39,5,0,1,0,0,276,14,0,290,0,290,--,401,111,256,270,270,Sumas Asentadas sin cuadrar,1,9d95a018e889df38458afac963d1f36524e18c8f0734d24c0b7e0a16c1dfd218,26/06/2023 02:30:39,ESCANER
3235,"Guatemala",1,"Mixco",8,306,400,96,1,3,15,7,4,1,15,6,9,2,1,23,3,6,3,4,26,0,4,2,29,8,1,2,1,2,276,15,2,291,0,291,--,400,109,274,291,291,Sumas Asentadas sin cuadrar,1,49e4332d5d14d76c3e146ee7b2bf59c5c859d153dfb42f8cf8a4fa29c9da0b59,26/06/2023 02:06:19,ESCANER
3236,"Guatemala",1,"Mixco",8,306,400,92,0,5,18,5,4,3,20,6,5,2,5,23,2,3,1,3,23,1,6,5,25,12,1,3,0,0,273,16,2,291,0,291,--,400,109,273,291,291,Algún campo sin dato,1,276b6d888c6f83c3e25b2554a87aaaf401b4010e5a05e5372240fedf8507976e,26/06/2023 02:55:11,ESCANER
3237,"Guatemala",1,"Mixco",8,306,400,105,2,5,27,8,6,2,12,3,8,2,2,27,2,4,3,2,18,2,4,7,29,3,3,3,0,0,289,18,1,308,0,308,--,400,92,289,308,308,Algún campo sin dato,1,6a068d2fdbd68e5f78cddfa54282657d63c412f5b47d192a8d9f63c922c87ae2,26/06/2023 00:30:23,ESCANER
3238,"Guatemala",1,"Mixco",8,306,400,110,2,3,18,3,4,1,16,1,2,3,2,15,5,5,5,5,21,2,4,3,40,6,1,3,0,4,286,23,0,309,1,310,--,403,93,284,307,308,Sumas Asentadas sin cuadrar,1,9a7a0669ea09dd69ea5120a795e36b19983e6971ede38b51ed01a165e8866163,26/06/2023 01:05:55,ESCANER
3239,"Guatemala",1,"Mixco",8,306,400,106,1,2,14,5,4,3,14,4,6,0,4,26,4,6,5,2,17,1,8,0,33,7,0,4,0,2,278,27,--,305,--,305,--,400,95,278,305,305,Algún campo sin dato,1,c9efc4f24dbfebbeee50e5eaaa3192057da2f1e456f8e88938b4f403c92ad1a3,26/06/2023 00:04:33,ESCANER
3240,"Guatemala",1,"Mixco",8,306,400,102,2,3,25,12,4,0,15,4,9,1,2,24,1,4,4,1,18,0,3,2,38,7,3,1,0,1,286,19,0,305,0,305,--,401,96,286,305,305,Algún campo sin dato,1,b4fdbd356f1cb785189449f15f1c935e8e89fd977024b087186b3d2281b5aafb,26/06/2023 02:47:02,ESCANER
3241,"Guatemala",1,"Mixco",8,306,400,106,1,5,17,8,3,3,13,3,5,1,4,15,2,6,3,3,19,0,10,6,26,12,2,4,0,3,280,16,0,296,0,296,--,400,104,280,296,296,Algún campo sin dato,1,2be22190e4304d00f0bf15d563b53e3402b4601a7ee2d9e22e54dc09e85584c5,26/06/2023 02:35:53,ESCANER
3242,"Guatemala",1,"Mixco",8,306,400,122,1,0,24,3,4,3,19,5,1,4,2,15,2,8,0,1,17,1,4,3,33,8,3,4,0,0,287,9,0,296,0,296,--,396,100,287,296,296,Algún campo sin dato,1,1d2217ba713c06dbc356ce0979fd0826793886c645420a8ce5940cd8e33fad50,26/06/2023 01:16:53,ESCANER
3243,"Guatemala",1,"Mixco",8,306,400,109,2,2,17,8,9,1,17,7,1,3,0,15,3,4,5,1,18,0,5,1,37,8,0,2,0,0,275,7,1,283,0,283,--,397,117,275,283,283,Algún campo sin dato,1,e03dca62e59b344d448988f1a29ceaf735e40201a64d4b06cde58a3d48065035,26/06/2023 02:47:28,ESCANER
