TIPO_DE_ELECCIÓN:,CORPORACIÓN MUNICIPAL
29 junio 2023 08:48 (UTC -6)
ACTAS_ESPERADAS,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,VOTOS_EMITIDOS_CONTABILIZADAS,PORCENTAJE_PARTICIPACIÓN_CIUDADANA
640,640,100.0000,636,99.3750,4,252887,149402,59.0785

MESA,DEPARTAMENTO,ID_DEPARTAMENTO,MUNICIPIO,ID_MUNICIPIO,CENTRO_DE_VOTACIÓN,PADRÓN,VAMOS,BIEN,CABAL,MLP,UNE,PPG,PIN,PHG,WINAQ,VIVA,ELEFANTE,TODOS,AZUL,U R N G - MAIZ,UR,PODEMOS,PR,VALOR,MI FAMILIA,CAMBIO,PPN,VICTORIA,SEMILLA,P A N,VOS,FCN-NACION,CREO,UNIONISTA,VÁLIDOS,NULOS,BLANCO,EMITIDOS,INVÁLIDOS,TOTAL,IMPUGNACIONES,PAPELETAS-RECIBIDAS,PAPELETAS-NO-USADAS,VALIDOS_CALCULADO,EMITIDOS_CALCULADO,TOTAL_CALCULADO,OBSERVACIONES,CONTABILIZADA,CÓDIGO_INTEGRIDAD,FECHA_HORA_PUBLICACIÓN,DIGITALIZACIÓN
4671,"Guatemala",1,"Villa Nueva",15,469,400,29,22,12,0,7,5,1,1,8,11,13,5,3,7,11,2,1,41,4,4,0,2,27,3,9,0,13,3,244,29,0,273,0,273,--,400,127,244,273,273,Algún campo sin dato,1,212ed1438d6bde442acbce1affa4d77f42c33f5bbe37e5714997fa72992efe3e,26/06/2023 00:57:27,ESCANER
4672,"Guatemala",1,"Villa Nueva",15,469,400,36,18,8,2,9,9,2,0,5,12,9,2,2,4,10,4,2,39,3,1,2,4,24,1,7,1,6,5,227,25,3,255,0,255,--,400,145,227,255,255,Algún campo sin dato,1,a52f805380bdbe90205c0d729614495f1d292f6dbe4f6546f7f31f3f32058145,26/06/2023 00:36:37,ESCANER
4673,"Guatemala",1,"Villa Nueva",15,469,400,37,23,17,2,7,4,1,0,7,6,9,0,1,4,14,4,2,35,2,1,1,4,30,1,7,0,10,6,235,24,0,259,0,259,--,400,141,235,259,259,Algún campo sin dato,1,a93010b16873d787116207fbf077de65e85ba7d4eb1d4fe203796c43752f0832,26/06/2023 01:53:46,ESCANER
4674,"Guatemala",1,"Villa Nueva",15,469,400,31,16,11,3,8,4,2,1,8,4,6,2,8,8,14,6,0,40,0,1,0,5,37,2,7,1,12,2,239,21,1,261,0,261,--,400,139,239,261,261,Algún campo sin dato,1,780a24df3052e89cc9854d549eb82b2d3d23394062ac874524b0028979c8b430,26/06/2023 01:18:23,ESCANER
4675,"Guatemala",1,"Villa Nueva",15,469,400,36,11,4,2,5,7,2,1,3,6,12,1,1,3,6,2,3,37,3,1,2,4,37,2,13,0,8,1,213,20,1,234,1,235,--,400,165,213,234,235,Algún campo sin dato,1,c2ef7feea7511a6519eaa3896ffb77c45a23446d1e3b02a27d0a0e4e15a8b4a8,26/06/2023 02:45:44,ESCANER
4676,"Guatemala",1,"Villa Nueva",15,469,400,21,22,13,2,2,5,2,1,9,6,5,3,2,4,5,3,1,33,2,2,0,4,41,0,13,0,5,2,208,11,0,219,0,219,--,399,178,208,219,219,Algún campo sin dato,1,fbf839848aec033ad9463890104c5e19993dc73391bb3c6ffdaffae51eea7ee0,26/06/2023 00:30:01,ESCANER
4677,"Guatemala",1,"Villa Nueva",15,469,400,25,14,9,2,2,2,1,1,6,5,4,1,1,3,7,8,3,28,1,6,1,3,40,0,9,0,8,2,192,15,2,209,0,209,--,400,191,192,209,209,Algún campo sin dato,1,20ce9b719918610363a986145ff97ccf892161ab240fda3e24581ac6099166de,26/06/2023 00:11:10,ESCANER
4678,"Guatemala",1,"Villa Nueva",15,469,400,23,8,10,3,11,7,4,1,6,3,4,3,7,7,8,3,2,27,1,2,1,6,25,2,3,0,9,4,190,32,1,223,0,223,--,400,177,190,223,223,Algún campo sin dato,1,b722199e105db49b3e59d91739a72663f9e34b746de8209cf77d32929ca73343,25/06/2023 22:58:04,ESCANER
4679,"Guatemala",1,"Villa Nueva",15,469,400,30,21,13,1,12,12,1,2,4,8,8,2,1,6,11,8,2,35,6,4,0,6,28,3,13,0,4,8,249,21,1,271,0,271,--,399,128,249,271,271,Algún campo sin dato,1,bc4101d3c461f733f1f4abb8e470d184e2c935c78cab2b6764f6ccd12746be62,26/06/2023 00:00:03,ESCANER
4680,"Guatemala",1,"Villa Nueva",15,469,400,34,16,10,3,9,5,3,0,7,4,6,6,2,3,8,2,1,30,2,2,2,12,30,5,7,0,12,--,231,13,1,245,0,245,--,400,155,221,235,235,Sumas Asentadas sin cuadrar,1,04e3cd86ba493b9691536a59358d01ceb101a3dcf86a22703bcbfa84cb459c51,26/06/2023 01:18:43,ESCANER
4681,"Guatemala",1,"Villa Nueva",15,469,400,37,17,15,0,8,3,2,1,5,8,10,1,2,4,7,9,2,29,1,3,0,4,27,1,9,0,7,1,213,21,1,235,0,235,--,400,165,213,235,235,Algún campo sin dato,1,c22f92c0ac32c9cf354a8fb525953f41605cade38abc450971e1ee30a88e8bc3,26/06/2023 00:34:22,ESCANER
4682,"Guatemala",1,"Villa Nueva",15,469,400,26,18,12,1,9,6,--,--,5,7,10,3,4,4,8,8,1,25,1,3,2,5,37,--,9,--,7,3,214,28,3,245,--,245,--,400,155,214,245,245,Algún campo sin dato,1,6c3796ea918cfe2cbf7493532290e2e0ba152971ab9bfb3e806a186624c06491,26/06/2023 01:47:20,ESCANER
4683,"Guatemala",1,"Villa Nueva",15,469,400,35,20,9,2,10,12,0,0,10,8,11,5,6,0,7,7,0,37,4,2,0,5,37,0,7,0,6,9,249,14,0,263,0,263,--,400,137,249,263,263,Algún campo sin dato,1,37e6165f5baff60b363ee4509e88403d91e8169158f782fb66754c40aeb519f8,26/06/2023 00:48:18,ESCANER
4684,"Guatemala",1,"Villa Nueva",15,469,400,23,16,5,0,8,7,2,0,9,4,3,2,1,6,13,10,0,40,4,1,2,3,32,2,9,0,8,0,210,31,0,241,0,241,--,400,159,210,241,241,Algún campo sin dato,1,bd4b1649fc7b5c95ee2f138c3e5d1dc23a8facb6d679c7445ed29e9ed45fe3d4,26/06/2023 03:17:45,ESCANER
4685,"Guatemala",1,"Villa Nueva",15,469,400,28,16,14,1,9,9,0,1,7,5,9,13,1,2,14,0,1,33,3,2,2,2,37,1,14,0,11,--,235,23,1,259,0,259,--,--,--,235,259,259,Algún campo sin dato,1,fa75af69c2978dcc5bb3ba6ed03b21ac6e35c2ffeb651499b3f260eda55fdd9b,26/06/2023 03:58:28,ESCANER
4686,"Guatemala",1,"Villa Nueva",15,469,400,28,18,8,1,5,9,5,0,6,3,7,6,1,5,12,8,1,29,0,2,1,1,29,0,12,0,4,6,207,30,3,240,--,240,--,400,160,207,240,240,Algún campo sin dato,1,943afc3032c4654c77d2b23b87f3c5232e232d2ea49a7eae3ba61fc9071aa1e4,26/06/2023 04:50:33,ESCANER
4687,"Guatemala",1,"Villa Nueva",15,469,400,30,13,10,0,13,5,1,0,8,10,9,9,1,5,13,11,2,26,7,1,1,5,30,1,11,0,11,3,236,21,1,258,0,258,--,400,142,236,258,258,Algún campo sin dato,1,009b288b049f1511d762500494fc785e9c525c12bd3e33ced75559bac196c478,26/06/2023 02:12:59,ESCANER
4688,"Guatemala",1,"Villa Nueva",15,469,400,23,25,19,2,11,4,1,0,5,5,11,3,4,6,5,9,1,37,0,0,2,5,34,0,6,0,12,6,266,28,2,266,0,266,--,266,134,236,266,266,Sumas Asentadas sin cuadrar,1,a6dc29f1ec4d79a3bdbb7ba38c862e1a892d459d68ed5e548ddf31f0b46699ab,26/06/2023 02:40:10,ESCANER
4689,"Guatemala",1,"Villa Nueva",15,470,400,31,18,12,2,14,4,3,1,9,5,12,3,4,6,10,8,2,25,2,2,1,4,35,0,9,0,11,6,239,25,3,267,1,268,--,400,132,239,267,268,Algún campo sin dato,1,a09eaae31304288f76ee1ba16f3a3a506e6e4cd1bab8e714ace8af9d7fcd45d1,26/06/2023 01:52:03,ESCANER
4690,"Guatemala",1,"Villa Nueva",15,470,400,39,17,13,2,12,5,3,0,7,6,4,9,5,3,9,4,0,27,2,0,3,3,34,1,13,2,8,4,235,31,2,268,0,268,--,400,132,235,268,268,Algún campo sin dato,1,bdd9bbbdd8494b69554ab007f6b9ccc01e6efae27a5c30fa5958ab70ac579a50,26/06/2023 01:35:28,ESCANER
4691,"Guatemala",1,"Villa Nueva",15,470,400,33,15,10,4,12,6,2,3,6,10,6,2,1,7,4,11,0,38,4,3,2,3,32,1,6,0,12,4,237,24,0,261,0,261,--,400,139,237,261,261,Algún campo sin dato,1,77985f827007137e5bb615528e8d2173b81147a7d27decbb4897516d9202b608,26/06/2023 01:07:37,ESCANER
4692,"Guatemala",1,"Villa Nueva",15,470,400,25,15,16,3,12,13,0,1,3,6,8,8,3,4,14,6,2,28,3,2,2,2,24,0,8,2,10,5,225,26,1,252,0,252,--,400,148,225,252,252,Algún campo sin dato,1,023846db37daed50623847d9dfe56e058fa5561277ead3aa8bdea5898dc0c8f4,26/06/2023 02:11:58,ESCANER
4693,"Guatemala",1,"Villa Nueva",15,470,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,Suma Excede Padrón,0,4d17b5b859425611b12b93ee88a717f9001596242a23c803c6ed83ae30259a9d,26/06/2023 00:51:41,ESCANER
4694,"Guatemala",1,"Villa Nueva",15,470,400,27,20,13,3,14,4,2,1,5,8,15,1,3,3,10,5,5,27,0,6,1,6,38,4,8,0,10,--,239,23,2,264,0,264,0,400,136,239,264,264,Algún campo sin dato,1,dd0466fcb32938ade7e982dab53be0c28095741f3eea52c881d73d4187a69fab,25/06/2023 23:23:18,ESCANER
4695,"Guatemala",1,"Villa Nueva",15,470,400,25,10,12,1,8,10,0,1,6,13,8,2,3,4,5,12,1,27,1,2,0,4,26,0,8,1,8,3,201,32,3,236,0,236,--,400,164,201,236,236,Algún campo sin dato,1,f90cc9b6c99234522ecf74860aa5e201b5ca763826a1c8f0ab80ae4d618ed0eb,26/06/2023 01:39:19,ESCANER
4696,"Guatemala",1,"Villa Nueva",15,470,400,30,18,14,2,15,0,1,0,6,6,8,3,2,5,10,9,2,25,7,3,0,6,40,2,3,0,8,3,228,22,2,252,1,253,--,400,147,228,252,253,Algún campo sin dato,1,afc10befc924086093ee4c1816ab3639b95ee03ee4e23bc81c0562c9a7dd5aac,26/06/2023 02:11:22,ESCANER
4697,"Guatemala",1,"Villa Nueva",15,470,400,34,12,5,2,10,9,0,0,8,6,5,4,3,4,6,4,0,28,3,3,2,2,30,4,10,0,6,6,206,21,1,228,1,229,--,400,171,206,228,229,Algún campo sin dato,1,6eebefaa902e9a18c0cf311907fc1053f8c3c60d7175d0372c2090bc47646747,26/06/2023 01:49:57,ESCANER
4698,"Guatemala",1,"Villa Nueva",15,470,400,27,19,11,2,11,7,1,0,8,6,10,0,3,7,6,5,4,27,3,0,0,7,29,1,5,1,9,3,212,13,3,228,0,228,--,400,172,212,228,228,Algún campo sin dato,1,196e66e15248f170c7b09fa18623b5bd52a9f69a120d6a6c2af8f48f77adcf74,26/06/2023 02:02:45,ESCANER
4699,"Guatemala",1,"Villa Nueva",15,470,400,36,12,3,3,10,6,1,1,7,14,5,1,4,4,6,6,1,36,3,4,3,3,25,1,12,--,5,5,217,15,1,233,0,233,--,400,167,217,233,233,Algún campo sin dato,1,2db5799e4a6bc1cd4dff54183e1156e9990ebd209b40d5dc089af67ccc05dbc1,26/06/2023 04:50:23,ESCANER
4700,"Guatemala",1,"Villa Nueva",15,470,400,31,13,9,7,2,6,2,1,4,3,9,3,1,5,15,7,3,35,1,3,3,5,22,4,2,0,5,1,202,15,3,220,--,220,--,400,177,202,220,220,Algún campo sin dato,1,9a67ecb471e9d6c2c959680d676c0b92227f9585f416d055904030dcaf484d3e,26/06/2023 02:55:54,ESCANER
4701,"Guatemala",1,"Villa Nueva",15,470,400,34,13,7,1,14,6,1,--,4,8,5,3,2,7,4,4,--,30,--,--,--,4,40,1,13,2,9,9,221,14,0,235,0,235,--,400,165,221,235,235,Algún campo sin dato,1,ff554256d5d160f570956a62bfe10b25197977da9a1b7448917a26306537423e,26/06/2023 03:31:17,ESCANER
4702,"Guatemala",1,"Villa Nueva",15,470,400,25,20,7,4,4,6,--,--,9,9,5,3,1,1,8,9,1,26,4,--,1,3,39,4,6,1,10,--,206,18,0,224,0,224,--,--,--,206,224,224,Algún campo sin dato,1,6e63a12926630b2a66d77bbc7a23330c93bfda4857168ece25e4a6720bf6daa1,26/06/2023 02:08:42,ESCANER
4703,"Guatemala",1,"Villa Nueva",15,470,400,36,14,6,2,10,5,1,0,3,8,3,3,2,3,10,4,2,21,2,1,0,6,54,1,10,1,7,4,219,12,2,233,0,233,--,400,167,219,233,233,Algún campo sin dato,1,fb3078d110b566f7a4bae88b6e08ffe5348f1de0d8ce293ced3596dc277c6544,26/06/2023 02:44:44,ESCANER
4704,"Guatemala",1,"Villa Nueva",15,470,400,19,13,9,1,5,3,2,2,7,2,5,2,2,3,8,9,8,29,0,0,0,5,65,2,4,3,9,2,220,18,0,238,0,238,--,400,162,219,237,237,Sumas Asentadas sin cuadrar,1,d7a26120697b5ed6991a51cc6c31f7ff4c4f88a210b751be6cf8521d9ddfa2dc,26/06/2023 03:09:27,ESCANER
4705,"Guatemala",1,"Villa Nueva",15,470,400,23,9,5,4,6,7,5,0,4,6,5,0,3,2,13,14,1,25,1,1,0,1,83,1,11,1,8,3,242,7,1,250,0,250,--,400,150,242,250,250,Algún campo sin dato,1,22979e41e0fdd7448ce3e6ad13518425d4f070a13cd03a77fd6dc8d68ae44a07,26/06/2023 01:37:50,ESCANER
4706,"Guatemala",1,"Villa Nueva",15,470,400,26,12,11,4,2,4,5,0,9,5,5,3,1,2,6,6,1,29,0,3,1,1,89,0,13,0,13,2,253,6,0,259,0,259,0,400,141,253,259,259,,1,730717f22d2e32bb7fa670ffad735a40bedfcdf50361154c9b770478015781b9,26/06/2023 02:10:26,ESCANER
4707,"Guatemala",1,"Villa Nueva",15,470,400,18,9,8,1,4,5,2,0,13,4,2,2,1,4,6,7,1,28,2,1,1,6,72,0,9,0,12,2,220,3,--,--,--,223,--,400,223,220,223,223,Algún campo sin dato,1,4345ed458797831c926e2a8ccd8ce75250cc3d4e792957b4104c2b7a57fa3015,26/06/2023 03:23:23,ESCANER
4708,"Guatemala",1,"Villa Nueva",15,470,400,25,13,5,3,4,5,0,1,8,4,5,0,0,2,9,5,2,29,0,2,0,7,64,0,6,1,9,--,211,8,--,219,--,219,--,315,96,209,217,217,Sumas Asentadas sin cuadrar,1,b6b1b269678f52c8ef23cb1fdc0810f54a3d63288a9078014cb2f24360083ec7,26/06/2023 00:22:34,ESCANER
4709,"Guatemala",1,"Villa Nueva",15,470,400,20,8,7,7,8,2,2,0,6,5,0,3,0,3,2,1,0,21,0,1,0,8,29,0,9,0,6,1,149,9,0,158,0,158,--,400,242,149,158,158,Algún campo sin dato,1,9484fea4ac13d485836f550a6e7c87fd2e3c45f780d4980e77dcdfdf071ba908,26/06/2023 00:08:30,ESCANER
4710,"Guatemala",1,"Villa Nueva",15,470,400,28,6,3,4,7,2,1,0,7,7,3,3,0,0,2,3,0,17,0,0,0,4,32,0,3,0,4,2,138,13,2,153,0,153,--,400,247,138,153,153,Algún campo sin dato,1,473642f736ae4bd391ac68d3ce753c963ccec248203ae9122fa5fc137cf9546f,26/06/2023 01:59:35,ESCANER
4711,"Guatemala",1,"Villa Nueva",15,470,400,25,9,11,4,9,5,0,0,4,5,3,2,1,4,6,6,1,28,3,0,4,2,43,0,7,0,5,2,189,11,0,200,0,200,--,400,200,189,200,200,Algún campo sin dato,1,6f086bb4572f5dbbaefe89d6b32811d71daf36d3ec396fe6e95f103a740c3773,26/06/2023 01:22:02,ESCANER
4712,"Guatemala",1,"Villa Nueva",15,470,400,29,10,13,2,7,4,2,0,7,2,7,1,0,2,5,10,1,25,4,3,0,2,66,1,10,1,8,5,227,8,0,235,0,235,--,400,165,227,235,235,Algún campo sin dato,1,00f1e43de36088da30ae68885a94af6265150be18e1f86c0cdc352864408efc9,26/06/2023 00:02:33,ESCANER
4713,"Guatemala",1,"Villa Nueva",15,470,356,26,11,9,4,4,12,1,0,4,1,4,1,1,0,10,3,0,24,1,1,0,1,50,0,5,0,7,2,182,13,--,195,--,195,--,356,161,182,195,195,Algún campo sin dato,1,04c0b4cb750cf95ff0e8d62a664cf4c00f4c67bc5fc1c2bfe2eba2f83564c5a9,26/06/2023 00:18:55,ESCANER
4714,"Guatemala",1,"Villa Nueva",15,470,356,16,6,6,2,4,2,2,0,4,4,3,2,2,0,4,7,2,2,1,0,1,3,44,1,5,1,5,0,138,7,1,146,1,147,--,356,209,129,137,138,Sumas Asentadas sin cuadrar,1,1aa4dc294b2ee379f51bfc19ed1f474ac8c3d0ec5b0c69896c50c1962afc6b39,26/06/2023 01:30:46,ESCANER
4715,"Guatemala",1,"Villa Nueva",15,471,400,31,33,5,2,12,0,0,1,11,9,6,1,4,4,7,3,1,35,4,3,1,7,16,3,8,1,6,2,216,22,1,239,0,239,--,381,142,216,239,239,Algún campo sin dato,1,eda2c3045a33ffcb09c3aeda94020320ef982bc535345be479eb28976d55f660,26/06/2023 03:08:56,ESCANER
4716,"Guatemala",1,"Villa Nueva",15,471,400,28,41,2,0,7,1,1,0,12,15,3,2,5,0,9,3,0,38,0,2,4,9,17,0,5,0,4,1,209,21,3,233,0,233,1,400,166,209,233,233,,1,dcc1c905fe4256fa66144fc5433e67de35761e6aa0a2252841533c40f0c0dbb3,26/06/2023 02:50:18,ESCANER
4717,"Guatemala",1,"Villa Nueva",15,471,400,28,49,10,1,8,0,0,0,15,15,4,1,4,3,10,2,2,45,2,2,2,7,16,1,2,0,2,2,233,15,2,250,0,250,--,--,--,233,250,250,Algún campo sin dato,1,61354e46f2f8168a56385a0f17502c86bc40039433c40796809ffc479c2473e9,26/06/2023 03:24:04,ESCANER
4718,"Guatemala",1,"Villa Nueva",15,471,400,32,34,9,1,8,2,3,1,6,8,5,1,6,5,4,2,1,35,3,2,1,7,18,1,4,0,6,0,205,22,1,228,0,228,--,400,172,205,228,228,Algún campo sin dato,1,f84a642f6b7ff70c5792ecf4d6c2fe81b4292ffcec5150e3d05b4c56aa703961,26/06/2023 01:10:00,ESCANER
4719,"Guatemala",1,"Villa Nueva",15,471,400,27,32,7,4,8,3,1,2,16,9,3,2,5,6,11,1,2,42,2,2,3,4,27,1,5,1,7,0,235,22,2,259,0,259,--,400,141,233,257,257,Sumas Asentadas sin cuadrar,1,6e3bd0b9a25b32484211cf2d21c82a953a66a26befa4c5d3b4d7490be02ae6fd,26/06/2023 03:56:12,ESCANER
4720,"Guatemala",1,"Villa Nueva",15,471,400,31,47,5,0,8,5,1,0,11,14,9,0,4,7,6,2,0,38,0,1,2,9,20,0,7,0,6,1,234,19,1,254,0,254,--,400,146,234,254,254,Algún campo sin dato,1,90372e20ecf906e545bf8a6d7fb0118513549c6e86c5c9d24e04881c564d795c,26/06/2023 02:30:13,ESCANER
4721,"Guatemala",1,"Villa Nueva",15,471,400,25,35,11,2,9,2,0,0,11,10,4,3,5,5,5,3,0,39,1,2,2,4,27,2,3,0,5,2,220,31,3,254,0,254,--,400,146,217,251,251,Sumas Asentadas sin cuadrar,1,603fe374f992f695b87802eb532660c9a2e7fc97d8e510a5eeaf53e0f2d9022d,26/06/2023 03:19:57,ESCANER
4722,"Guatemala",1,"Villa Nueva",15,471,400,30,39,5,2,11,2,0,0,12,4,11,2,1,3,8,1,0,29,2,1,3,6,23,1,4,0,5,1,206,15,2,223,0,223,--,400,177,206,223,223,Algún campo sin dato,1,9e105e2cdf18c5241bd849d870872f213b38a2a8fa028b5a529368d1fa951bd6,26/06/2023 03:27:27,ESCANER
4723,"Guatemala",1,"Villa Nueva",15,471,400,24,32,0,3,4,2,0,3,11,7,8,0,2,2,6,2,0,34,1,0,2,10,28,2,11,0,4,0,198,20,0,218,0,218,--,400,182,198,218,218,Algún campo sin dato,1,cba4fe6bc550ab8ad3fe38c1464ef014749f94938a526a417e9945b205fb89e7,26/06/2023 03:09:03,ESCANER
4724,"Guatemala",1,"Villa Nueva",15,471,400,30,9,8,22,9,2,1,1,7,9,5,4,0,2,4,4,0,37,2,0,0,8,22,1,7,0,3,1,198,15,4,217,0,217,1,400,183,198,217,217,,1,75bf94056ef4df6c5f87fda53bc29ff813393af791c6c7a83f200a7ba92823b2,26/06/2023 02:13:09,ESCANER
4725,"Guatemala",1,"Villa Nueva",15,471,400,31,39,6,1,5,0,0,0,12,7,5,2,5,3,5,2,1,29,0,2,0,0,26,0,4,2,6,6,199,18,4,221,0,221,--,400,179,199,221,221,Algún campo sin dato,1,a6fe6e2948b71fe4d12e7b45282df1062ff868a45242cec93add7fcaba8bddc0,26/06/2023 04:00:00,ESCANER
4726,"Guatemala",1,"Villa Nueva",15,471,400,46,31,3,--,3,3,--,--,9,9,4,--,3,3,6,3,3,29,1,1,1,10,28,2,8,--,11,0,217,17,1,235,0,235,--,--,--,217,235,235,Algún campo sin dato,1,a1e60784edd474689ab345ff50031f8af5d44ae49396cb0491e6f13250699558,26/06/2023 03:28:28,ESCANER
4727,"Guatemala",1,"Villa Nueva",15,471,400,22,38,3,3,10,2,2,2,7,10,4,1,5,5,3,1,2,41,2,5,0,5,23,3,8,0,4,3,214,18,1,233,0,233,--,400,167,214,233,233,Algún campo sin dato,1,2e54051c8d14b641ddf9a559600ecb666c42da794c880a027f344f0f15dd998f,26/06/2023 03:37:07,ESCANER
4728,"Guatemala",1,"Villa Nueva",15,471,400,24,36,7,2,8,3,0,0,8,8,4,2,3,5,7,2,1,43,3,0,5,3,19,2,3,1,7,0,206,20,3,229,0,229,--,399,170,206,229,229,Algún campo sin dato,1,f43b663ec917af4beaae5e417bfcad36a8fb8b370ae59524a99a29e79b1e1c06,26/06/2023 02:51:48,ESCANER
4729,"Guatemala",1,"Villa Nueva",15,471,400,23,40,9,1,10,2,1,1,9,5,5,0,5,5,6,3,0,29,1,0,4,9,20,1,5,0,7,2,203,36,1,240,0,240,--,400,160,203,240,240,Algún campo sin dato,1,bfb6ce376eb0a1910a0c3a540f77cebb6da6e6b43a53132f4cb518ab31f27134,26/06/2023 02:24:25,ESCANER
4730,"Guatemala",1,"Villa Nueva",15,471,400,35,29,5,4,9,5,1,2,15,5,3,1,2,5,7,4,1,41,3,0,3,8,14,1,7,0,11,1,222,14,2,238,0,238,--,400,162,222,238,238,Algún campo sin dato,1,41638da5ba326d3b7830e4eb35ba08b955ec31fbed947c50723a804cca71cb96,26/06/2023 03:16:46,ESCANER
4731,"Guatemala",1,"Villa Nueva",15,471,400,33,32,4,2,7,3,1,0,7,14,4,1,2,3,8,3,1,39,1,0,3,7,23,1,9,0,5,2,214,23,2,239,0,239,--,400,161,215,240,240,Sumas Asentadas sin cuadrar,1,f474f1223f00d468423969b1634132dc8efa5ebde9f05f25a8ce01c3cfcfdbf2,26/06/2023 03:54:29,ESCANER
4732,"Guatemala",1,"Villa Nueva",15,472,400,28,42,6,1,8,7,0,1,14,15,8,2,5,1,7,2,0,29,4,4,0,8,16,0,7,0,9,1,229,24,3,256,0,256,--,396,140,225,252,252,Sumas Asentadas sin cuadrar,1,744543a16e427fbd96875170442b62e4cbac3c1e601a8363c2ea06f76d019645,26/06/2023 02:09:52,ESCANER
4733,"Guatemala",1,"Villa Nueva",15,472,400,21,30,4,2,6,4,3,0,6,9,7,2,2,4,5,3,2,32,4,1,6,8,20,1,4,1,4,1,192,25,3,220,0,220,--,400,180,192,220,220,Algún campo sin dato,1,fd8c05d3baf54a1bf21f6b486e7524b795a66388889ca133ae15dcfc6c78ddff,26/06/2023 00:57:37,ESCANER
4734,"Guatemala",1,"Villa Nueva",15,472,400,26,35,8,2,7,2,1,1,8,7,7,2,5,5,5,0,1,38,3,1,3,3,31,0,2,0,9,3,215,16,2,233,0,233,--,400,167,215,233,233,Algún campo sin dato,1,a316620782a06f0bd0c7f8eaf647d8208a2d850db53ed0d1bcbc9f9ae031c091,26/06/2023 00:03:47,ESCANER
4735,"Guatemala",1,"Villa Nueva",15,472,400,25,32,6,1,9,4,0,0,12,6,8,1,2,1,3,4,1,27,1,2,1,6,14,2,7,0,8,3,186,24,3,213,0,213,--,396,183,186,213,213,Algún campo sin dato,1,5ed4e11e7eae504e74de1ac486dc2a07534f6315b86acac8c4452b70cb41bc33,25/06/2023 23:15:36,ESCANER
4736,"Guatemala",1,"Villa Nueva",15,472,400,25,44,8,1,4,4,1,1,6,6,4,0,3,6,12,2,1,26,1,1,1,1,22,1,11,0,3,3,198,18,3,219,0,219,0,400,181,198,219,219,,1,721c11ca05f64583995c57a54724e98568b0bd20a1819b07be638cd00844442d,26/06/2023 04:55:25,ESCANER
4737,"Guatemala",1,"Villa Nueva",15,472,400,40,31,5,0,5,2,0,0,11,4,2,1,3,2,2,0,0,30,3,0,1,6,25,0,0,0,2,2,183,17,2,202,--,--,--,--,--,177,196,196,Sumas Asentadas sin cuadrar,1,71a693ee8ae21a154b448c0a853c2a4da62b14fb08f44a1a3837d52a05f3d247,26/06/2023 02:27:23,ESCANER
4738,"Guatemala",1,"Villa Nueva",15,472,400,29,29,9,1,10,1,1,0,12,6,3,0,3,4,4,3,0,28,3,1,0,6,33,0,8,0,6,2,202,21,2,225,0,225,--,400,175,202,225,225,Algún campo sin dato,1,e7b1ba716a7ee02dd4aef32599551eaa514d1c4bf83c0262e139a75d23658945,26/06/2023 02:21:39,ESCANER
4739,"Guatemala",1,"Villa Nueva",15,473,400,30,37,4,0,2,2,0,1,9,6,0,1,4,0,1,0,1,30,3,1,0,2,53,0,2,0,9,1,199,16,1,216,0,216,--,400,184,199,216,216,Algún campo sin dato,1,72199007a286a74ea06fa7bc31e2a80ab21f5a1b9a8550b10398bc1a9130ba16,26/06/2023 01:36:52,ESCANER
4740,"Guatemala",1,"Villa Nueva",15,473,400,16,35,4,2,2,0,0,1,16,5,5,1,3,4,10,1,3,38,1,0,0,3,48,0,12,0,5,1,216,11,0,227,0,227,--,400,173,216,227,227,Algún campo sin dato,1,06b50524a2debf307fed8ca4204aede20f2cca409b026ad3ff200cc838584125,26/06/2023 02:14:42,ESCANER
4741,"Guatemala",1,"Villa Nueva",15,473,400,22,25,4,1,2,1,0,0,13,5,3,0,2,4,4,1,0,33,1,2,1,3,41,0,9,0,4,1,182,7,0,189,0,189,--,400,211,182,189,189,Algún campo sin dato,1,12d1bdb4bdd971b786873101d07e5d0f3dfebff4b8b6d9160f99f8b86bbb7933,26/06/2023 02:57:37,ESCANER
4742,"Guatemala",1,"Villa Nueva",15,473,400,21,12,6,1,4,2,0,0,10,7,3,0,4,1,2,4,0,19,1,0,1,4,21,0,3,0,0,2,128,11,0,139,0,139,--,400,261,128,139,139,Algún campo sin dato,1,524cb9a88e079787f1350a2a1e80b156f52a7e63e2a17dd09541a866a0ba8706,26/06/2023 04:18:40,ESCANER
4743,"Guatemala",1,"Villa Nueva",15,473,400,28,30,0,0,7,0,1,0,6,8,4,0,5,1,6,3,2,34,3,1,1,4,38,0,5,0,5,2,194,12,1,207,193,400,--,400,193,194,207,400,Algún campo sin dato,1,7b6a1ed82bb17727cfab3ff68ad44da051da08830e87b03724ed2abf36081182,26/06/2023 00:07:05,ESCANER
